<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180327,000000,6646.9594500,6657.9826000,6559.8765650,6583.0251800,90444
20180328,000000,6581.9228650,6654.6756550,6544.4441550,6641.4478750,90402
20180329,000000,6642.5501900,6721.9168700,6638.1409300,6664.5964900,78196
20180401,000000,6719.7122400,6753.8840050,6707.5867750,6717.5076100,13318
20180402,000000,6717.5076100,6773.7256750,6695.4613100,6756.0886350,69730
20180403,000000,6756.0886350,6767.1117850,6709.7914050,6756.0886350,88636
20180404,000000,6756.0886350,6756.0886350,6547.7511000,6661.2895450,128310
20180405,000000,6662.3918600,6807.8974400,6643.6525050,6694.3589950,100298
20180406,000000,6693.2566800,6746.1678000,6667.9034350,6698.7682550,60965
20180408,000000,6707.5867750,6750.5770600,6692.1543650,6726.3261300,15597
20180409,000000,6726.3261300,6848.6830950,6720.8145550,6838.7622600,79317
20180410,000000,6839.8645750,6928.0497750,6811.2043850,6879.5479150,95361
20180411,000000,6879.5479150,6939.0729250,6797.9766050,6803.4881800,97998
20180412,000000,6803.4881800,6833.2506850,6703.1775150,6766.0094700,112974
20180413,000000,6766.0094700,6817.8182750,6742.8608550,6753.8840050,65621
20180415,000000,6756.0886350,6778.1349350,6710.8937200,6758.2932650,18365
20180416,000000,6757.1909500,6871.8317100,6737.3492800,6831.0460550,82368
20180417,000000,6831.0460550,6838.7622600,6734.0423350,6786.9534550,79653
20180418,000000,6786.9534550,7007.4164550,6785.8511400,6986.4724700,136469
20180419,000000,6985.3701550,7044.8951650,6860.8085600,6883.9571750,117584
20180420,000000,6882.8548600,6937.9706100,6846.4784650,6915.9243100,61731
20180422,000000,6902.6965300,6969.9377450,6897.1849550,6956.7099650,14543
20180423,000000,6956.7099650,6962.2215400,6785.8511400,6889.4687500,84668
20180424,000000,6889.4687500,6983.1655250,6866.3201350,6907.1057900,75023
20180425,000000,6906.0034750,6953.4030200,6863.0131900,6874.0363400,55425
20180426,000000,6875.1386550,6902.6965300,6805.6928100,6849.7854100,37267
20180427,000000,6846.4784650,6870.7293950,6677.8242700,6727.4284450,3386
20180429,000000,6772.6233600,6789.1580850,6758.2932650,6783.6465100,6628
20180430,000000,6783.6465100,6810.1020700,6740.6562250,6748.3724300,54776
20180501,000000,6748.3724300,6801.2835500,6656.8802850,6774.8279900,100952
20180502,000000,6773.7256750,6807.8974400,6738.4515950,6758.2932650,78512
20180503,000000,6757.1909500,6881.7525450,6750.5770600,6835.4553150,103788
20180504,000000,6834.3530000,6845.3761500,6730.7353900,6791.3627150,64536
20180506,000000,6801.2835500,6824.4321650,6775.9303050,6814.5113300,8571
20180507,000000,6815.6136450,6844.2738350,6751.6793750,6796.8742900,50600
20180508,000000,6796.8742900,6814.5113300,6644.7548200,6742.8608550,110998
20180509,000000,6741.7585400,6789.1580850,6702.0752000,6780.3395650,76730
20180510,000000,6780.3395650,6874.0363400,6728.5307600,6854.1946700,93505
20180511,000000,6853.0923550,6892.7756950,6837.6599450,6857.5016150,56787
20180513,000000,6858.6039300,6882.8548600,6850.8877250,6876.2409700,8725
20180514,000000,6875.1386550,6902.6965300,6779.2372500,6788.0557700,79119
20180515,000000,6788.0557700,6840.9668900,6689.9497350,6746.1678000,88606
20180516,000000,6746.1678000,6801.2835500,6710.8937200,6789.1580850,67726
20180517,000000,6788.0557700,6836.5576300,6766.0094700,6797.9766050,72204
20180518,000000,6796.8742900,6813.4090150,6736.2469650,6749.4747450,62711
20180520,000000,6757.1909500,6807.8974400,6757.1909500,6797.9766050,13306
20180521,000000,6796.8742900,6859.7062450,6780.3395650,6815.6136450,76154
20180522,000000,6815.6136450,6941.2775550,6807.8974400,6874.0363400,106658
20180523,000000,6874.0363400,6877.3432850,6720.8145550,6769.3164150,116429
20180524,000000,6768.2141000,6842.0692050,6761.6002100,6814.5113300,79921
20180525,000000,6814.5113300,6871.8317100,6766.0094700,6783.6465100,70406
20180527,000000,6792.4650300,6810.1020700,6778.1349350,6801.2835500,6271
20180528,000000,6801.2835500,6818.9205900,6680.0289000,6797.9766050,53560
20180529,000000,6796.8742900,6864.1155050,6697.6659400,6717.5076100,107013
20180530,000000,6717.5076100,6784.7488250,6635.9363000,6775.9303050,112643
20180531,000000,6775.9303050,6816.7159600,6715.3029800,6746.1678000,101573
20180601,000000,6746.1678000,6834.3530000,6737.3492800,6815.6136450,85604
20180603,000000,6829.9437400,6887.2641200,6815.6136450,6846.4784650,18047
20180604,000000,6845.3761500,6926.9474600,6812.3067000,6897.1849550,98435
20180605,000000,6897.1849550,7165.0475000,6892.7756950,7047.0997950,156855
20180606,000000,7047.0997950,7242.2095500,7039.3835900,7241.1072350,145576
20180607,000000,7240.0049200,7309.4507650,7172.7637050,7190.4007450,163007
20180608,000000,7189.2984300,7286.3021500,7158.4336100,7274.1766850,108388
20180610,000000,7274.1766850,7282.9952050,7235.5956600,7248.8234400,15591
20180611,000000,7247.7211250,7254.3350150,7137.4896250,7168.3544450,101212
20180612,000000,7167.2521300,7205.8331550,7109.9317500,7115.4433250,81714
20180613,000000,7115.4433250,7212.4470450,7107.7271200,7145.2058300,83704
20180614,000000,7145.2058300,7162.8428700,7025.0534950,7081.2715600,90732
20180615,000000,7080.1692450,7094.4993400,6902.6965300,6913.7196800,93426
20180617,000000,6913.7196800,6941.2775550,6899.3895850,6912.6173650,5546
20180618,000000,6911.5150500,6947.8914450,6826.6367950,6838.7622600,99448
20180619,000000,6837.6599450,6843.1715200,6689.9497350,6720.8145550,121738
20180620,000000,6719.7122400,6762.7025250,6660.1872300,6694.3589950,101967
20180621,000000,6693.2566800,6721.9168700,6653.5733400,6676.7219550,82183
20180622,000000,6675.6196400,6716.4052950,6643.6525050,6673.4150100,59885
20180624,000000,6674.5173250,6713.0983500,6670.1080650,6684.4381600,11993
20180625,000000,6685.5404750,6687.7451050,6543.3418400,6590.7413850,61860
20180626,000000,6589.6390700,6610.5830550,6549.9557300,6566.4904550,51725
20180627,000000,6565.3881400,6623.8108350,6526.8071150,6563.1835100,37723
20180628,000000,6563.1835100,6594.0483300,6459.5659000,6585.2298100,19527
20180629,000000,6584.1274950,6607.2761100,6531.2163750,6535.6256350,61428
20180701,000000,6546.6487850,6554.3649900,6526.8071150,6533.4210050,9081
20180702,000000,6532.3186900,6533.4210050,6439.7242300,6462.8728450,86895
20180703,000000,6461.7705300,6540.0348950,6411.0640400,6469.4867350,90259
20180704,000000,6468.3844200,6476.1006250,6254.5353100,6297.5255950,92380
20180705,000000,6298.6279100,6343.8228250,6134.3829750,6148.7130700,125994
20180706,000000,6148.7130700,6252.3306800,6146.5084400,6215.9542850,92584
20180708,000000,6224.7728050,6319.5718950,6206.0334500,6303.0371700,25715
20180709,000000,6303.0371700,6350.4367150,6265.5584600,6316.2649500,91961
20180710,000000,6316.2649500,6319.5718950,5994.3889700,6066.0394450,117782
20180711,000000,6064.9371300,6107.9274150,5989.9797100,6101.3135250,127068
20180712,000000,6101.3135250,6155.3269600,6074.8579650,6127.7690850,93348
20180713,000000,6128.8714000,6140.9968650,6061.6301850,6122.2575100,66801
20180715,000000,6120.0528800,6168.5547400,6112.3366750,6125.5644550,13912
20180716,000000,6125.5644550,6171.8616850,6050.6070350,6161.9408500,75112
20180717,000000,6160.8385350,6168.5547400,6043.9931450,6061.6301850,80878
20180718,000000,6061.6301850,6125.5644550,5986.6727650,6072.6533350,103837
20180719,000000,6072.6533350,6074.8579650,5894.0783050,5982.2635050,141440
20180720,000000,5981.1611900,6086.9834300,5977.8542450,6063.8348150,88931
20180722,000000,6066.0394450,6100.2112100,6027.4584200,6057.2209250,15863
20180723,000000,6056.1186100,6121.1551950,6026.3561050,6070.4487050,81328
20180724,000000,6071.5510200,6250.1260500,6056.1186100,6187.2940950,125878
20180725,000000,6186.1917800,6320.6742100,6158.6339050,6265.5584600,96433
20180726,000000,6265.5584600,6266.6607750,6176.2709450,6223.6704900,75736
20180727,000000,6222.5681750,6250.1260500,6131.0760300,6164.1454800,59370
20180729,000000,6180.6802050,6193.9079850,6137.6899200,6146.5084400,13866
20180730,000000,6145.4061250,6189.4987250,6081.4718550,6183.9871500,86383
20180731,000000,6182.8848350,6264.4561450,6104.6204700,6182.8848350,101046
20180801,000000,6181.7825200,6188.3964100,6009.8213800,6026.3561050,114267
20180802,000000,6025.2537900,6083.6764850,5969.0357250,6013.1283250,104707
20180803,000000,6012.0260100,6137.6899200,5972.3426700,6070.4487050,93213
20180805,000000,6074.8579650,6081.4718550,6040.6862000,6057.2209250,14925
20180806,000000,6056.1186100,6062.7325000,5966.8310950,6034.0723100,77805
20180807,000000,6032.9699950,6109.0297300,6024.1514750,6099.1088950,68052
20180808,000000,6099.1088950,6148.7130700,6031.8676800,6143.2014950,75109
20180809,000000,6142.0991800,6212.6473400,6077.0625950,6080.3695400,90115
20180810,000000,6081.4718550,6093.5973200,6020.8445300,6052.8116650,64223
20180812,000000,6037.3792550,6060.5278700,6003.2074900,6007.6167500,14268
20180813,000000,6006.5144350,6077.0625950,5981.1611900,6015.3329550,80020
20180814,000000,6014.2306400,6031.8676800,5822.4278300,5824.6324600,102576
20180815,000000,5825.7347750,5852.1903350,5626.2157600,5725.4241100,153731
20180816,000000,5725.4241100,5826.8370900,5704.4801250,5769.5167100,106578
20180817,000000,5768.4143950,5884.1574700,5728.7310550,5864.3158000,78095
20180819,000000,5853.2926500,5868.7250600,5824.6324600,5836.7579250,16474
20180820,000000,5835.6556100,5913.9199750,5826.8370900,5906.2037700,75184
20180821,000000,5906.2037700,5962.4218350,5898.4875650,5929.3523850,62098
20180822,000000,5929.3523850,5938.1709050,5800.3815300,5812.5069950,79464
20180823,000000,5812.5069950,5896.2829350,5765.1074500,5883.0551550,78041
20180824,000000,5883.0551550,5988.8773950,5849.9857050,5932.6593300,63183
20180826,000000,5939.2732200,5978.9565600,5939.2732200,5973.4449850,8494
20180827,000000,5972.3426700,6002.1051750,5931.5570150,5948.0917400,42257
20180828,000000,5946.9894250,6052.8116650,5935.9662750,6020.8445300,55601
20180829,000000,6021.9468450,6028.5607350,5932.6593300,5939.2732200,29639
20180830,000000,5938.1709050,5980.0588750,5853.2926500,5959.1148900,24282
20180831,000000,5959.1148900,5980.0588750,5868.7250600,5876.4412650,77185
20180902,000000,5880.8505250,5895.1806200,5852.1903350,5865.4181150,12371
20180903,000000,5864.3158000,5908.4084000,5836.7579250,5856.5995950,42913
20180904,000000,5856.5995950,5865.4181150,5687.9454000,5725.4241100,105188
20180905,000000,5724.3217950,5804.7907900,5712.1963300,5779.4375450,79186
20180906,000000,5779.4375450,5890.7713600,5717.7079050,5758.4935600,87418
20180907,000000,5758.4935600,5847.7810750,5740.8565200,5775.0282850,74368
20180909,000000,5757.3912450,5793.7676400,5750.7773550,5761.8005050,10156
20180910,000000,5760.6981900,5812.5069950,5737.5495750,5802.5861600,63524
20180911,000000,5802.5861600,5867.6227450,5692.3546600,5783.8468050,93294
20180912,000000,5782.7444900,5930.4547000,5760.6981900,5908.4084000,108722
20180913,000000,5908.4084000,5991.0820250,5892.9759900,5939.2732200,92387
20180914,000000,5939.2732200,5950.2963700,5748.5727250,5760.6981900,74995
20180916,000000,5765.1074500,5795.9722700,5745.2657800,5783.8468050,13220
20180917,000000,5782.7444900,5862.1111700,5705.5824400,5835.6556100,80918
20180918,000000,5834.5532950,6068.2440750,5812.5069950,6057.2209250,128312
20180919,000000,6057.2209250,6070.4487050,5989.9797100,6039.5838850,75047
20180920,000000,6038.4815700,6128.8714000,5966.8310950,6112.3366750,83710
20180921,000000,6112.3366750,6329.4927300,6099.1088950,6271.0700350,120766
20180923,000000,6264.4561450,6280.9908700,6233.5913250,6258.9445700,9688
20180924,000000,6258.9445700,6320.6742100,6148.7130700,6179.5778900,92147
20180925,000000,6179.5778900,6278.7862400,6159.7362200,6239.1029000,94902
20180926,000000,6238.0005850,6265.5584600,6197.2149300,6213.7496550,76573
20180927,000000,6213.7496550,6217.0566000,6092.4950050,6145.4061250,92550
20180928,000000,6145.4061250,6201.6241900,6091.3926900,6179.5778900,78352
20180930,000000,6175.1686300,6193.9079850,6147.6107550,6149.8153850,7099
20181001,000000,6149.8153850,6222.5681750,6074.8579650,6124.4621400,78177
20181002,000000,6123.3598250,6288.7070750,6084.7788000,6193.9079850,91761
20181003,000000,6192.8056700,6260.0468850,6165.2477950,6241.3075300,70628
20181004,000000,6241.3075300,6319.5718950,6103.5181550,6114.5413050,90748
20181005,000000,6113.4389900,6160.8385350,6052.8116650,6082.5741700,66934
20181007,000000,6103.5181550,6115.6436200,6062.7325000,6070.4487050,12958
20181008,000000,6070.4487050,6145.4061250,6029.6630500,6138.7922350,74914
20181009,000000,6137.6899200,6217.0566000,6063.8348150,6185.0894650,92955
20181010,000000,6185.0894650,6207.1357650,6024.1514750,6030.7653650,102371
20181011,000000,6030.7653650,6208.2380800,5981.1611900,6175.1686300,127905
20181012,000000,6174.0663150,6244.6144750,6146.5084400,6199.4195600,78479
20181014,000000,6191.7033550,6217.0566000,6183.9871500,6192.8056700,9479
20181015,000000,6192.8056700,6258.9445700,6111.2343600,6121.1551950,83198
20181016,000000,6120.0528800,6150.9177000,6080.3695400,6102.4158400,66455
20181017,000000,6103.5181550,6182.8848350,6071.5510200,6088.0857450,93205
20181018,000000,6088.0857450,6105.7227850,6009.8213800,6056.1186100,95910
20181019,000000,6055.0162950,6146.5084400,6043.9931450,6132.1783450,70623
20181021,000000,6122.2575100,6180.6802050,6112.3366750,6166.3501100,12657
20181022,000000,6167.4524250,6246.8191050,6100.2112100,6109.0297300,73963
20181023,000000,6109.0297300,6181.7825200,6038.4815700,6150.9177000,87601
20181024,000000,6150.9177000,6155.3269600,5999.9005450,6025.2537900,78396
20181025,000000,6026.3561050,6114.5413050,5986.6727650,6030.7653650,81791
20181026,000000,6030.7653650,6064.9371300,5969.0357250,6059.4255550,77235
20181028,000000,6056.1186100,6128.8714000,6026.3561050,6045.0954600,9757
20181029,000000,6045.0954600,6123.3598250,5930.4547000,6014.2306400,77885
20181030,000000,6014.2306400,6025.2537900,5867.6227450,5875.3389500,95284
20181031,000000,5875.3389500,5909.5107150,5833.4509800,5863.2134850,80838
20181101,000000,5863.2134850,6046.1977750,5825.7347750,6039.5838850,98202
20181102,000000,6038.4815700,6217.0566000,6025.2537900,6212.6473400,136980
20181104,000000,6217.0566000,6224.7728050,6125.5644550,6137.6899200,22269
20181105,000000,6137.6899200,6167.4524250,6051.7093500,6085.8811150,73668
20181106,000000,6085.8811150,6122.2575100,6005.4121200,6048.4024050,71242
20181107,000000,6047.3000900,6113.4389900,6013.1283250,6035.1746250,57556
20181108,000000,6035.1746250,6049.5047200,5959.1148900,5998.7982300,59375
20181109,000000,5997.6959150,5998.7982300,5901.7945100,5905.1014550,55800
20181111,000000,5910.6130300,5952.5010000,5909.5107150,5935.9662750,10167
20181112,000000,5935.9662750,5949.1940550,5869.8273750,5935.9662750,53025
20181113,000000,5934.8639600,6059.4255550,5884.1574700,5896.2829350,84508
20181114,000000,5895.1806200,6015.3329550,5873.1343200,6001.0028600,61497
20181115,000000,6001.0028600,6098.0065800,6001.0028600,6068.2440750,72009
20181116,000000,6069.3463900,6178.4755750,6025.2537900,6152.0200150,51556
20181118,000000,6139.8945500,6147.6107550,6084.7788000,6098.0065800,12401
20181119,000000,6096.9042650,6193.9079850,6094.6996350,6137.6899200,59860
20181120,000000,6136.5876050,6274.3769800,6040.6862000,6101.3135250,87234
20181121,000000,6101.3135250,6181.7825200,6098.0065800,6159.7362200,52399
20181122,000000,6160.8385350,6178.4755750,6110.1320450,6134.3829750,30651
20181123,000000,6134.3829750,6139.8945500,6064.9371300,6068.2440750,35432
20181125,000000,6082.5741700,6112.3366750,6059.4255550,6089.1880600,8437
20181126,000000,6089.1880600,6132.1783450,6026.3561050,6031.8676800,46861
20181127,000000,6030.7653650,6055.0162950,5964.6264650,6032.9699950,53095
20181128,000000,6031.8676800,6178.4755750,5998.7982300,6133.2806600,28004
20181129,000000,6134.3829750,6172.9640000,6103.5181550,6155.3269600,8895
20181130,000000,6155.3269600,6175.1686300,6103.5181550,6155.3269600,47320
20181202,000000,6283.1955000,6300.8325400,6252.3306800,6266.6607750,21676
20181203,000000,6266.6607750,6288.7070750,6145.4061250,6191.7033550,73675
20181204,000000,6191.7033550,6223.6704900,6062.7325000,6086.9834300,70062
20181205,000000,6086.9834300,6123.3598250,6045.0954600,6056.1186100,38992
20181206,000000,6056.1186100,6078.1649100,5970.1380400,6072.6533350,65881
20181207,000000,6073.7556500,6117.8482500,6052.8116650,6059.4255550,40898
20181209,000000,6032.9699950,6052.8116650,6009.8213800,6036.2769400,7986
20181210,000000,6036.2769400,6072.6533350,5985.5704500,6041.7885150,49148
20181211,000000,6041.7885150,6129.9737150,6010.9236950,6103.5181550,60200
20181212,000000,6103.5181550,6156.4292750,6074.8579650,6146.5084400,45149
20181213,000000,6147.6107550,6180.6802050,6062.7325000,6066.0394450,55807
20181214,000000,6066.0394450,6100.2112100,6014.2306400,6070.4487050,43085
20181216,000000,6070.4487050,6083.6764850,6063.8348150,6078.1649100,5106
20181217,000000,6078.1649100,6080.3695400,5995.4912850,6032.9699950,49927
20181218,000000,6032.9699950,6036.2769400,5845.5764450,5919.4315500,90080
20181219,000000,5920.5338650,5995.4912850,5842.2695000,5880.8505250,63980
20181220,000000,5880.8505250,5974.5473000,5876.4412650,5937.0685900,59140
20181221,000000,5937.0685900,5978.9565600,5873.1343200,5879.7482100,40813
20181223,000000,5880.8505250,5907.3060850,5870.9296900,5892.9759900,7111
20181224,000000,5892.9759900,5910.6130300,5842.2695000,5867.6227450,28170
20181225,000000,5888.5667300,5888.5667300,5824.6324600,5849.9857050,6768
20181226,000000,5849.9857050,6014.2306400,5847.7810750,5932.6593300,38358
20181227,000000,5932.6593300,5949.1940550,5859.9065400,5927.1477550,42418
20181228,000000,5927.1477550,6008.7190650,5888.5667300,5902.8968250,42407
20181230,000000,5903.9991400,5958.0125750,5898.4875650,5949.1940550,3625
20181231,000000,5948.0917400,5960.2172050,5786.0514350,5826.8370900,34628
20190101,000000,5824.6324600,5897.3852500,5822.4278300,5846.6787600,15756
20190102,000000,5846.6787600,5855.4972800,5698.9685500,5768.4143950,74946
20190103,000000,5768.4143950,5777.2329150,5606.3740900,5719.9125350,79373
20190104,000000,5719.9125350,5853.2926500,5714.4009600,5826.8370900,63812
20190106,000000,5842.2695000,5842.2695000,5801.4838450,5835.6556100,9334
20190107,000000,5835.6556100,5863.2134850,5783.8468050,5800.3815300,49245
20190108,000000,5800.3815300,5895.1806200,5794.8699550,5884.1574700,58091
20190109,000000,5884.1574700,5922.7384950,5841.1671850,5883.0551550,62475
20190110,000000,5885.2597850,5886.3621000,5795.9722700,5862.1111700,59916
20190111,000000,5861.0088550,5879.7482100,5811.4046800,5857.7019100,45267
20190113,000000,5849.9857050,5866.5204300,5788.2560650,5805.8931050,15397
20190114,000000,5805.8931050,5852.1903350,5768.4143950,5849.9857050,48547
20190115,000000,5849.9857050,5873.1343200,5801.4838450,5859.9065400,56260
20190116,000000,5859.9065400,5908.4084000,5856.5995950,5902.8968250,60144
20190117,000000,5902.8968250,5978.9565600,5861.0088550,5949.1940550,59491
20190118,000000,5950.2963700,6012.0260100,5922.7384950,5978.9565600,59028
20190120,000000,5985.5704500,5986.6727650,5945.8871100,5950.2963700,7398
20190121,000000,5950.2963700,5961.3195200,5879.7482100,5879.7482100,33170
20190122,000000,5880.8505250,5907.3060850,5845.5764450,5884.1574700,51781
20190123,000000,5883.0551550,5899.5898800,5837.8602400,5855.4972800,47440
20190124,000000,5854.3949650,5883.0551550,5808.0977350,5870.9296900,51983
20190125,000000,5869.8273750,6034.0723100,5830.1440350,6025.2537900,73485
20190127,000000,6025.2537900,6026.3561050,5972.3426700,5974.5473000,11968
20190128,000000,5974.5473000,5999.9005450,5899.5898800,5939.2732200,59370
20190129,000000,5939.2732200,6020.8445300,5934.8639600,6013.1283250,56717
20190130,000000,6010.9236950,6143.2014950,6002.1051750,6123.3598250,79219
20190131,000000,6123.3598250,6166.3501100,6086.9834300,6093.5973200,62380
20190201,000000,6093.5973200,6133.2806600,6070.4487050,6109.0297300,40961
20190203,000000,6106.8251000,6114.5413050,6081.4718550,6088.0857450,3277
20190204,000000,6088.0857450,6203.8288200,6063.8348150,6198.3172450,47637
20190205,000000,6197.2149300,6230.2843800,6175.1686300,6225.8751200,43363
20190206,000000,6225.8751200,6278.7862400,6214.8519700,6234.6936400,45118
20190207,000000,6233.5913250,6284.2978150,6202.7265050,6226.9774350,54050
20190208,000000,6228.0797500,6256.7399400,6186.1917800,6202.7265050,38975
20190210,000000,6191.7033550,6201.6241900,6115.6436200,6134.3829750,14661
20190211,000000,6136.5876050,6174.0663150,6128.8714000,6142.0991800,45465
20190212,000000,6142.0991800,6150.9177000,6079.2672250,6138.7922350,47573
20190213,000000,6138.7922350,6145.4061250,6098.0065800,6134.3829750,41984
20190214,000000,6135.4852900,6177.3732600,6070.4487050,6078.1649100,54297
20190215,000000,6078.1649100,6220.3635450,6066.0394450,6206.0334500,58100
20190217,000000,6201.6241900,6252.3306800,6180.6802050,6239.1029000,12351
20190218,000000,6239.1029000,6278.7862400,6224.7728050,6243.5121600,35782
20190219,000000,6241.3075300,6364.7668100,6224.7728050,6346.0274550,65698
20190220,000000,6346.0274550,6447.4404350,6332.7996750,6403.3478350,71943
20190221,000000,6403.3478350,6422.0871900,6369.1760700,6401.1432050,51855
20190222,000000,6400.0408900,6513.5793350,6395.6316300,6502.5561850,54571
20190224,000000,6506.9654450,6535.6256350,6486.0214600,6505.8631300,10757
20190225,000000,6504.7608150,6562.0811950,6465.0774750,6483.8168300,55390
20190226,000000,6484.9191450,6521.2955400,6467.2821050,6477.2029400,28457
20190227,000000,6474.9983100,6551.0580450,6455.1566400,6494.8399800,13173
20190228,000000,6494.8399800,6543.3418400,6476.1006250,6491.5330350,58299
20190301,000000,6491.5330350,6563.1835100,6443.0311750,6450.7473800,62388
20190303,000000,6466.1797900,6514.6816500,6465.0774750,6495.9422950,9517
20190304,000000,6494.8399800,6495.9422950,6385.7107950,6460.6682150,68089
20190305,000000,6459.5659000,6506.9654450,6443.0311750,6459.5659000,48110
20190306,000000,6459.5659000,6491.5330350,6415.4733000,6424.2918200,44414
20190307,000000,6424.2918200,6447.4404350,6382.4038500,6392.3246850,53391
20190308,000000,6393.4270000,6404.4501500,6337.2089350,6392.3246850,46407
20190310,000000,6374.6876450,6397.8362600,6358.1529200,6390.1200550,7063
20190311,000000,6390.1200550,6465.0774750,6376.8922750,6456.2589550,38110
20190312,000000,6456.2589550,6519.0909100,6438.6219150,6449.6450650,56088
20190313,000000,6449.6450650,6480.5098850,6423.1895050,6436.4172850,40996
20190314,000000,6435.3149700,6447.4404350,6353.7436600,6409.9617250,67837
20190315,000000,6409.9617250,6441.9288600,6376.8922750,6412.1663550,47774
20190317,000000,6414.3709850,6454.0543250,6391.2223700,6444.1334900,8218
20190318,000000,6443.0311750,6465.0774750,6402.2455200,6429.8033950,48548
20190319,000000,6428.7010800,6490.4307200,6414.3709850,6425.3941350,54565
20190320,000000,6425.3941350,6514.6816500,6409.9617250,6511.3747050,51588
20190321,000000,6510.2723900,6545.5464700,6375.7899600,6403.3478350,79947
20190322,000000,6404.4501500,6426.4964500,6260.0468850,6279.8885550,80716
20190324,000000,6267.7630900,6296.4232800,6249.0237350,6275.4792950,11380
20190325,000000,6275.4792950,6307.4464300,6251.2283650,6292.0140200,53627
20190326,000000,6290.9117050,6339.4135650,6274.3769800,6312.9580050,54826
20190327,000000,6312.9580050,6328.3904150,6268.8654050,6306.3441150,47213
20190328,000000,6306.3441150,6393.4270000,6300.8325400,6386.8131100,55567
20190329,000000,6385.7107950,6491.5330350,6384.6084800,6462.8728450,64005
20190331,000000,6484.9191450,6588.5367550,6484.9191450,6527.9094300,18857
20190401,000000,6526.8071150,6529.0117450,6427.5987650,6439.7242300,53549
20190402,000000,6439.7242300,6469.4867350,6386.8131100,6449.6450650,49578
20190403,000000,6448.5427500,6510.2723900,6428.7010800,6481.6122000,45548
20190404,000000,6480.5098850,6509.1700750,6401.1432050,6424.2918200,56728
20190405,000000,6424.2918200,6438.6219150,6363.6644950,6369.1760700,34980
20190407,000000,6395.6316300,6438.6219150,6376.8922750,6414.3709850,12430
20190408,000000,6414.3709850,6500.3515550,6408.8594100,6498.1469250,42788
20190409,000000,6497.0446100,6530.1140600,6452.9520100,6466.1797900,48811
20190410,000000,6467.2821050,6487.1237750,6417.6779300,6428.7010800,49091
20190411,000000,6427.5987650,6438.6219150,6357.0506050,6402.2455200,53351
20190412,000000,6401.1432050,6517.9885950,6397.8362600,6484.9191450,65195
20190414,000000,6493.7376650,6498.1469250,6469.4867350,6484.9191450,7308
20190415,000000,6484.9191450,6490.4307200,6429.8033950,6465.0774750,39513
20190416,000000,6466.1797900,6501.4538700,6455.1566400,6494.8399800,51236
20190417,000000,6493.7376650,6603.9691650,6487.1237750,6510.2723900,89234
20190418,000000,6510.2723900,6516.8862800,6400.0408900,6434.2126550,55862
20190421,000000,6454.0543250,6465.0774750,6429.8033950,6432.0080250,7520
20190422,000000,6432.0080250,6443.0311750,6376.8922750,6418.7802450,33856
20190423,000000,6418.7802450,6422.0871900,6343.8228250,6368.0737550,55393
20190424,000000,6366.9714400,6433.1103400,6364.7668100,6415.4733000,42262
20190425,000000,6415.4733000,6415.4733000,6296.4232800,6337.2089350,55920
20190426,000000,6336.1066200,6375.7899600,6323.9811550,6358.1529200,24244
20190428,000000,6368.0737550,6372.4830150,6343.8228250,6352.6413450,686
20190429,000000,6349.3344000,6395.6316300,6317.3672650,6380.1992200,11091
20190430,000000,6380.1992200,6445.2358050,6349.3344000,6411.0640400,50816
20190501,000000,6411.0640400,6419.8825600,6143.2014950,6181.7825200,106534
20190502,000000,6180.6802050,6186.1917800,6110.1320450,6147.6107550,66824
20190503,000000,6146.5084400,6245.7167900,6117.8482500,6221.4658600,60398
20190505,000000,6170.7593700,6170.7593700,6043.9931450,6140.9968650,34042
20190506,000000,6139.8945500,6279.8885550,6128.8714000,6247.9214200,67151
20190507,000000,6246.8191050,6263.3538300,6118.9505650,6186.1917800,81753
20190508,000000,6187.2940950,6192.8056700,6080.3695400,6090.2903750,79947
20190509,000000,6090.2903750,6166.3501100,6020.8445300,6104.6204700,88139
20190510,000000,6104.6204700,6159.7362200,6075.9602800,6122.2575100,59176
20190512,000000,6102.4158400,6114.5413050,6047.3000900,6056.1186100,12550
20190513,000000,6056.1186100,6068.2440750,5972.3426700,6021.9468450,65732
20190514,000000,6020.8445300,6042.8908300,5983.3658200,6032.9699950,55650
20190515,000000,6030.7653650,6068.2440750,5986.6727650,6041.7885150,56443
20190516,000000,6041.7885150,6123.3598250,6028.5607350,6030.7653650,53941
20190517,000000,6031.8676800,6061.6301850,5998.7982300,6028.5607350,41215
20190519,000000,6024.1514750,6063.8348150,6023.0491600,6034.0723100,7289
20190520,000000,6032.9699950,6046.1977750,5978.9565600,6039.5838850,41762
20190521,000000,6039.5838850,6041.7885150,5964.6264650,5970.1380400,53205
20190522,000000,5971.2403550,5973.4449850,5861.0088550,5878.6458950,59264
20190523,000000,5877.5435800,5940.3755350,5852.1903350,5929.3523850,57923
20190524,000000,5928.2500700,5971.2403550,5923.8408100,5946.9894250,41585
20190526,000000,5954.7056300,5973.4449850,5941.4778500,5970.1380400,4295
20190527,000000,5970.1380400,5992.1843400,5965.7287800,5974.5473000,14295
20190528,000000,5973.4449850,5985.5704500,5915.0222900,5923.8408100,43209
20190529,000000,5923.8408100,5932.6593300,5861.0088550,5881.9528400,53392
20190530,000000,5880.8505250,5881.9528400,5801.4838450,5845.5764450,66412
